marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	26339765	RW9RIAUH660OY	B00C9Q04BS	389029618	Alpha Grillers BBQ Grill Brush. Stainless Steel Bristles, 18 Inch Long Tools. Best Cleaner For A Weber Barbecue	Lawn and Garden	5	0	0	N	Y	Love it	Great price, excellent product	2015-08-31
US	33371933	R3FKRCLI28RBE0	B00EFL90R4	97694201	Echo Valley 4353W Illuminarie Leaf Dual-Motion Windwheel, 15.75 by 5 by 45-Inch	Lawn and Garden	5	14	14	N	Y	Love how this looks when both sides start spinning	Love how this looks when both sides start spinning, but admittedly it does take a pretty good wind to get it going, something I had read in the reviews prior to my purchasing it. Nonetheless, I love how it looks even standing still and would recommend.	2015-08-31
US	47031538	RSUDVMNJ36XSG	B004HIZFPQ	245003272	THE Garden Gnome	Lawn and Garden	4	0	0	N	Y	To gnome with love	Hey there garden gnome!<br />Hat as red as warm summer,<br />Your shirt blue as ice.	2015-08-31
US	6403141	R1CIQO4S783WQ9	B00G04CMOC	511347485	20' Aluminum Sectional Flag Pole Kit with 3 By 5 Foot Us Flag	Lawn and Garden	5	0	0	N	Y	great flag pole extra fast shipping i have reored another ...	great flag pole  extra fast shipping  i have reored another one  5 stars	2015-08-31
US	14432510	R1AVSU89HWO528	B005FVPP04	356899850	Victorio VKP1014 Four-Tray Kitchen Crop Sprouter	Lawn and Garden	4	1	2	N	Y	Bit flimsy, but does it what it is suppose ...	Bit flimsy, but does it what it is suppose to. Hope they raise the price and quality to keep for long.	2015-08-31
US	37999182	RNHUEX93CJUVT	B00T1QC5GQ	374978116	Amir Waterproof 180¡ã Angle Adjustable Auto On/Off Solar Spotlight, White	Lawn and Garden	5	0	0	N	N	Works great!	Works great!  I use it for my American flag while camping.  Very bright light in my opinion.  Keeps charge while in storage for a couple of weeks between trips.  Very simple design.  I use the low setting as that runs all night.  The high setting is rated for 8 hours.  I'm not sure if that is accurate as I am usually sleeping by then. :)  Good value!	2015-08-31
US	15299671	R2OG1XYXS3YPW6	B00NHFL5RC	307899697	4'x6' Ft USA Us U.s. American Flag Sewn Stripes Embroidered Stars Brass Grommets	Lawn and Garden	5	0	0	N	Y	Five Stars	Very nice quality.	2015-08-31
US	15078015	R1ENB8VXJV80E2	B000357GCC	351363460	Suncast DB9500 99 gallon Capacity Light Taupe, X-Large	Lawn and Garden	5	2	2	N	Y	Love my deck box	Love my deck box!  It holds lots of pool toys and although we haven't sat on it much, it's nice to know it will hold up if someone does sit on it.  Assembly was easy.	2015-08-31
US	41137196	R2S8EL1NWZ9V84	B002MHFXS8	534081532	Farm Innovators Cord Connect Water-Tight Cord Lock	Lawn and Garden	5	0	0	N	Y	Five Stars	I was pleased with the product.	2015-08-31
US	36750252	R11O68HQ4FFM06	B005MAHAV0	124843740	JED Pool Tools 50-560-16 Professional Deluxe Anodized Telescopic Pole, 16-Feet	Lawn and Garden	5	0	0	N	Y	Five Stars	very sturdy compared to other poles I have purchased. I am very happy with it.	2015-08-31
US	26105585	R108R9CT9430X0	B00QB0KH5Q	518960340	Apollo Horticulture 4” Inch Premium Carbon Charcoal Air Filter Scrubber	Lawn and Garden	5	0	0	N	N	Great Product!	Good scrubber. Good price. Gets the air clean!	2015-08-31
US	27691882	R3KGC87WCPCQIM	B008FHF91A	414906112	Toro 38361 Power Shovel Electric Snow Thrower	Lawn and Garden	5	0	0	N	Y	Five Stars	Love it	2015-08-31
US	34378778	RIIA8QF4LRGWY	B00VO01W7A	497153351	ProTuff Pool Leaf Net - 100% Forever Guarantee Covers ANY Issue - Professional Grade Medium Fine Mesh Swimming Pool Skimmer Cleans Faster than Vacuum â€“ Leaf Rake Bag	Lawn and Garden	5	0	0	N	Y	Very good product. Light	Very good product. Light, sturdy material. I would buy again if I need 19in. I bought other brands from local store but last more then six month. This excellent product.	2015-08-31
US	833232	REQIHILMTO9SK	B0055UFDDE	742778860	8 Quarts Horticultural Vermiculite	Lawn and Garden	5	0	0	N	Y	Happy about my purchase	Very good product, works as expected.	2015-08-31
US	14004121	RKPQSB17S2SQ6	B007XAKFRI	333438259	Classic Accessories 73902 Veranda Small Grill Cover For Weber Q-300 & Q-320 Grills	Lawn and Garden	5	0	0	N	Y	Five Stars	Excellent coverage, it fits perfectly over my grille and it clips onto the bottom which is great.	2015-08-31
US	15302203	RZ92D419PFBGZ	B002Y2GNVM	824624291	Advion Syngenta Cockroach Gel Bait	Lawn and Garden	5	0	0	N	Y	This stuff is amazing. At first I didn	This stuff is amazing. At first I didn;t think it was working but the number of roaches I am seeing outside at night has decreased dramatically. I even went out with my flashlight to check the bait and saw hundreds of tiny jvenile roaches eating up the bait.<br />Not sure where they are going when they start to die but at least I am not sweeping up dead roaches every morning.	2015-08-31
US	52175732	R13SH8ADFAJJD6	B00LWEB2TG	333222425	Milliard 50 Count 5 in 1 Spa and Pool Water Test Strips/Kit, Essential for Maintaining Water Chemistry – Easy, Quick and Efficient	Lawn and Garden	4	1	1	N	Y	Basic strips with an extra feature.	Pretty much your standard test strip. What sets this apart is that every 10 strips are in their own foil pack. Much better shelf life. Especially if you have a little spill.	2015-08-31
US	18430754	R1SFXUYIZ8LR7F	B002PHYF52	335425854	Saint Joseph Home Seller Kit	Lawn and Garden	5	0	0	N	Y	Five Stars	Very satisfied.	2015-08-31
US	41099022	R3T75THZOVZ37Q	B00B0NHIZG	570924203	General Hydroponics pH Up Dry 2.2 lbs Base	Lawn and Garden	5	1	1	N	Y	Five Stars	love it	2015-08-31
US	52627249	R3BJY5E6JK9DQG	B00NQGQELY	99126066	TMS Folding Collapsible Utility Wagon Garden Cart Shopping Buggy Yard Beach Cart Toy Sports Blue	Lawn and Garden	5	0	0	N	Y	Very handy cart	Holds a lot of &#34;stuff&#34;, easy to pull, love that I can clip the handle up so it isn't on the ground,  not too heavy to lift into car - a win!	2015-08-31
US	18057366	RTW0I6SFDQB4V	B012C3VWMC	267089822	15" Plumeria Cutting, Single Tip, Dark Red "Scott Pratt"	Lawn and Garden	5	2	2	N	Y	Fantastic plumeria	The cutting arrived in really good time.  It was about an inch in diameter and about a foot long.  The cutting also had a flower bud and has been in the ground about three weeks.  It has leaves and the flower bud is blooming.  Really, really nice!!  The add for the plant advertised 15&#34; long.  Didn't measure it, but it probably was.  Doesn't matter, the plumeria was better than I expected.	2015-08-31
US	52081545	R1IDA1XRPDFB5I	B0018TWG7M	906285622	Oregon 95-057 Lawn Mower Blade 21-Inch For Craftsman AYP/Poulan & Honda	Lawn and Garden	4	0	0	N	Y	Four Stars	decent replacement blade	2015-08-31
US	51918480	R14SUO5HHZ24YE	B00WFH3V70	953076009	Best ChoiceProducts Outdoor Wicker Patio Furniture Sofa 3 Seater Luxury Comfort Brown Wicker Couch	Lawn and Garden	5	3	4	N	Y	It's very sturdy and looks beautiful especially with a couple of colored ...	I bought for my living room for every day use.  It's very sturdy and looks beautiful especially with a couple of colored pillow colored covers on pillows provided.  Highly recommend.	2015-08-31
US	13422412	R3M155R0H8XSUT	B00IKVKJSO	659914146	Perky Pet Perkys Finest 16 oz. Plastic Top Fill Hummingbird Feeder	Lawn and Garden	1	0	0	N	Y	DON'T BUY THIS!	DON'T BUY THIS!  Leaks badly - I  could literally stand and watch it drip out. Returning and getting something better.	2015-08-31
US	25956515	R31ZC785T0683H	B00TXPGBYW	36540201	Outsunny 9 Piece Outdoor Patio Rattan Wicker Sofa Sectional & Chaise Lounge Furniture Set	Lawn and Garden	1	1	1	N	N	We are SO disappointed in the quality of the fabric	We are SO disappointed in the quality of the fabric. Our cushions have completely faded from the vibrant Coral Red color to a dull pink, and the fading is blotchy and uneven. The back pillows do not match the base pillows, and none of the pillows match each other. Terrible quality and note that their disclaimer is that they don't warranty against fading. Buyer beware!	2015-08-31
US	52158584	R3AE8MYCSZM8FQ	B00LH7NB06	823335756	OUTBACKTUFF Cannon Metal Hose Nozzle Sprayer	Lawn and Garden	5	0	0	N	Y	Great for removing Mold from Patio	I bought this nozzle sprayer to remove stubborn mold that grows on our patio that is heavily covered by large Elm trees which prevents the sun from shinning.  This nozzle allowed me to remove the mold with its focused high pressure water spout.  This nozzle prevented me from having to buy an expensive high pressure compressor.  This nozzle might not work for everyone but it did for me.  Trying to spray water and scrub with a brush never removed the mold.  The focused sprayer provides a very focused and penetrating water spout that removed the mold on our patio.	2015-08-31
US	31469412	R3O4CME7DYAM3Y	B00C47TIY6	749238339	Harmony Church Bells	Lawn and Garden	5	0	0	N	Y	Five Stars	Product was exactly what I expected.  Delivery was prompt.	2015-08-31
US	46636141	R3HNDZ17GU3IN2	B0015B1PH0	348322939	Smart Solar 3656MRM4 Ladybug Solar Red Light Set, 4-Pack, Powered by a Separate Solar Panel Allowing Lights to be Placed in Shady Areas	Lawn and Garden	5	0	0	N	Y	CUTE!	Love them, bought a second set	2015-08-31
US	2087216	R13ND5XMJDN1AU	B00710DBXK	703959404	Bonide Products 60204 Duraturf Mix Grass Seed, Full Sun, 7-Lbs.	Lawn and Garden	1	0	1	N	Y	One Star	Could not get it to grow	2015-08-31
US	52514464	RY9A9V0Q904JR	B009P61H4S	661289446	Lake Valley 1936 Shiso Perilla Green Heirloom Seed Packet	Lawn and Garden	5	2	3	N	Y	... turned on to Shiso this summer and fell in love with it's curry taste	I was turned on to Shiso this summer and fell in love with it's curry taste.  I bought other seeds off amazon this year, and few of them grew what the packet said.  This seller sells exactly what you think  you are buying.  There was an almost 100 percent germination rate for these seeds too, and they all grew to maturity.  I loved it so much I bought a second pack.	2015-08-31
US	43256485	R1LDDHMX8JRNW9	B00AME8A06	622415458	BISTRO SET OUTDOOR PATIO FURNITURE 3 PIECE ROSE PATTERN BROWN ANTIQUE BRONZE FINISH CAST IRON & ALUMINUM	Lawn and Garden	5	0	0	N	Y	Oakland Living Bistro Set  you won't be disappointed	This set is even more beautiful than the picture. I am very pleased.  The assembly was not difficult and it sits even on our deck, no wobbling or rocking.The chairs are actually comfortable without cushions. The set is Very sturdy, heavy weight yet light enough to re-position without straining.  I recommend this product to anyone contemplating or considering this particular Set.  Just a bit disappointed I can't get a second set in White for my front Porch.  : (	2015-08-31
US	17428847	RTOWSBA8BVHIF	B004TZVNGC	348292101	Liberty Garden 615 Pine Cone Hose Guide	Lawn and Garden	1	0	0	N	N	terrible quality	Terrible quality. I purchased 5 and none lasted more than 3 months. Bottom stake bends after minimal use.	2015-08-31
US	26053712	RYIAX1C7BGV2M	B0053H68MO	594146545	In the Breeze Best Selling Stars and Stripes 40 Inch Windsock - Embroidered Stars - Durable Patriotic Hanging Decoration	Lawn and Garden	5	0	0	N	Y	Great windsock	Great colors, workmanship.	2015-08-31
US	46062064	R3BORARY7OF3HM	B00M19MWCW	107883342	AGPtek 3Mx3M 300LED Outdoor String Light Curtain Light for Christmas Xmas Wedding Party Home Decoration	Lawn and Garden	4	7	8	N	Y	The perfect focal point!	These lights MAKE the room. The only con is they were difficult to untangle initially. Other than that, I highly recommend!	2015-08-31
US	50669041	R23V6G347X9OEP	B00QSDQI4K	183056668	Intex PureSpa Type S1 Easy Set Pool Filter Cartridges (2 Filters) | 29001E	Lawn and Garden	5	0	0	N	Y	Filters for your spa.	Intex filters fit my spa perfectly and worked as expected.  The purchase was so easy, I would purchase them again from this seller.	2015-08-31
US	23625692	R2124ABI4QPI59	B00DR1S6CS	408105434	Outsunny Zero Gravity Recliner Lounge Patio Pool Chair - 2 PACK	Lawn and Garden	5	0	0	N	Y	Five Stars	Awesome quality!!! LOVE my chairs.	2015-08-31
US	16518987	R1XY2BPR5K1TSC	B0087BI9PM	980364190	Advantek The Tower Chicken Coop	Lawn and Garden	4	1	1	N	Y	This hutch is VERY cute, but quite small and ...	This hutch is VERY cute, but quite small and impractical.  We are using it along with a run for 2 small hens. I imagine it will need to be replaced after 2-3 years of use.  It is VERY cute though :)	2015-08-31
US	1302018	R34LYFPJHTCT6Q	B00854BCHS	240158077	Best Choice Products Flagpole Telescopic 16' Aluminum Flag Pole Outdoor Garden Solid Construction new	Lawn and Garden	5	0	0	N	Y	Five Stars	this product was even better than I expected .thank you	2015-08-31
US	129790	R4359XUPX1911	B00FGFW0XO	148586900	Apollo Horticulture Full Spectrum LED Grow Light for Indoor Plant Growing	Lawn and Garden	1	0	5	N	Y	... but really it's about 109 witch is totally not cool. Considering my expectations were to be receiving a ...	This light says it's 180 watts but really it's about 109 witch is totally not cool. Considering my expectations were to be receiving a 180 watt light and didn't get that I'm pretty upset and would love to revive a refund!! Or what I expected for no extra charge!	2015-08-31
US	52109917	R17Q4MJ0OIM2AK	B001G19A94	817285125	Ecological Labs 10BBC4-24D, Microbe Lift Bird Bath Cleaner, 4-Ounce	Lawn and Garden	5	1	1	N	Y	It really does work.	It actually works!  And so reasonably price.	2015-08-31
US	14744748	RK0POAEBRB116	B000NNCGOW	442806472	Landmann 28347 Big Sky Fire Pit, Wildlife	Lawn and Garden	5	0	0	N	Y	Five Stars	Thank you!	2015-08-31
US	44085555	RG0K4ZUT2TSXN	B00279T5XA	723482045	Voltec 05-00341 14/3 SJTW Outdoor Extension Cord with Lighted End, 25-Foot, Orange with Black Stripe	Lawn and Garden	5	0	0	N	Y	good cord	good cord	2015-08-31
US	16351190	R69PIODYCM29B	B00WAGSXT2	68386818	Large Caribbean Hammock Chair with Footrest - 48 Inch - Polyester - Hanging Chair	Lawn and Garden	5	0	0	N	Y	Five Stars	I love this and it is perfect for relaxing!	2015-08-31
US	369786	R3S44EVEIK03UD	B000FJZ16Y	143370722	Bradley Technologies Smoker Bisquettes 48 Pack	Lawn and Garden	5	0	0	N	Y	Five Stars	Bisquettes were exactly as advertised and performed as expected	2015-08-31
US	26442806	R3E5BWXAVGLAMN	B00860Y3K4	282734991	Cutter Natural Ready To Spray	Lawn and Garden	3	1	1	N	Y	Just OK.	It worked for a little while but didn't last long enough. Didn't smell bad though, kind of pleasant.	2015-08-31
US	47771167	RPT6Q7N22KC4U	B00OSZMACO	173166411	LanLan Waterproof Outdoor Security LED 50 Watt LED Floodlight 90-260 Volt AC, Super Bright White	Lawn and Garden	1	2	2	N	Y	Bought two and initially they worked great. Wired them together about 35 feet in the ...	Bought two and initially they worked great. Wired them together about 35 feet in the air. 4 weeks later one started flickering and now just pulses constantly. Had to unhook them and have no way of getting them back down. There is a reason these are so cheap.... Buyer beware	2015-08-31
US	39180595	R1J6DJJLP46XF8	B00HH4K4I0	185863243	BLACK+DECKER 20V Max Lithium High Performance Trimmer and Edger, 12"	Lawn and Garden	4	0	0	N	Y	Works great, depending size of lawn might need another battery	Works great, depending size of lawn might need another battery. I have a corner lot with sidewalk, driveway and lot of grass on the other side of the fence I maintain.<br /><br />The edger function is awesome!	2015-08-31
US	14780088	R1HK9P78FOFSAC	B00LTTUL64	713176318	Fireglass 10-pound Reflective Fire Glass with Fireplace Glass and Fire Pit Glass, 1/4-inch, Cobalt Blue	Lawn and Garden	5	0	0	N	Y	Five Stars	Sweet fire glass, great price.	2015-08-31
US	29997016	R1WD2XFHMTCF7K	B007PZB9SK	428892156	Hearth & Garden Patio Umbrella Cover	Lawn and Garden	4	0	0	N	Y	Nice cover just a little narrow	Nice cover just a little narrow.  You have to be careful not to get the umbrella caught in the zipper	2015-08-31
US	12834831	R22N7EAGQYIUU6	B007TJXI1I	268305758	John Deere Original Equipment Mower Blade Kit #AM130172	Lawn and Garden	5	0	0	N	Y	... OEM parts delivered quickly and without problem at a great price.	Original OEM parts delivered quickly and without problem at a great price.	2015-08-31
US	12807871	R2V6GFBQ2CNX0C	B0000CBIU2	577562590	Adams Manufacturing Quik-Fold Chair	Lawn and Garden	5	0	0	N	Y	Five Stars	Nice and light weight.	2015-08-31
US	15232959	R2SI7LFTB83KA3	B00VN9DY0K	89758636	Yumms! Grill Light	Lawn and Garden	5	0	0	N	Y	Grill Light	I am giving it to my son in law because he does a lot of barbecuing when the sun goes down and he likes to look to see how his food is coming along and we are tired of holding the flashlight so this is going to be great for him!	2015-08-31
US	10323478	R1FM3ZP8BS3CN2	B00E5SA10M	535912573	Garden Hose Nozzle / Hand Sprayer - Heavy Duty 10 Pattern Metal Watering Nozzle - High Pressure - Pistol Grip Front Trigger - Flow Control Setting Knob - Suitable for Car Wash, Cleaning, Watering Lawn and Garden - Ideal for Washing Dogs & Pets	Lawn and Garden	5	0	0	N	Y	great product	This nozzle is built to last and is comfortable to use.  The flow control pattern is a unique and very useful design that I have never seen before.  You can adjust the water pressure with each of the 10 patterns and yet water flow is not compromised.  I am so glad that I did not buy another cheap nozzle.	2015-08-31
US	17217254	R19GA7DL40S06F	B00NOAVRPU	837620812	NTK Prixx Instant Folding Tent Canopy 10 x 10 Feet	Lawn and Garden	1	0	1	N	Y	Not worth the money	Was so disappointed...bought weights to go on this and the first rain storm we had toppled it over and that was all she wrote for the frame!  Never again!	2015-08-31
US	9445866	R3PWZUVDB5AFPM	B00CPA8KFU	970936561	Petite Spinner - Calico Cat	Lawn and Garden	5	0	0	N	Y	Cute and has attitude	Love it	2015-08-31
US	29192375	R2UTHR0YT0L3WF	B00XTT5QGW	768395746	LEDniceker Fairy Solar LED Lights String, 7m 23ft 50 Bright LED Bulbs, for Gardens, Patio, Lawn, Yard, Porch, Garden Fence, Christmas Trees, Camper, Parties, Indoor And Outdoor Activities	Lawn and Garden	1	2	2	N	Y	Five Stars	One set of lights lasted 2 days...the other set two weeks and the return shipping charges were ridiculous	2015-08-31
US	20715073	R2BBOO7LS7YB5S	B00MKB5V1A	159086505	Weber 15501001 Performer Deluxe Charcoal Grill, 22-Inch, Black	Lawn and Garden	5	0	0	N	Y	Buy it.	Phenomenal grill.  If you love using charcoal, you'll love this grill.	2015-08-31
US	23380233	R1HDLCHJLP8X1B	B005IMZ9K6	394500006	Catchmaster 60m Bulk Packed Mouse Insect and Snake Glue Boards, 60-Pack	Lawn and Garden	5	0	0	N	Y	She said they are great and lemme tell you	I got these on the account of my grandmothers recommendation.  She said they are great and lemme tell you, she isn't lying.  I put them in my garage and WOW, they catch bugs galore.  Suck's I'll have to use them less tho :( Getting two German Shepherd puppies very soon.  They will most def get caught in them.	2015-08-31
US	21407462	RSN3TJNQZL037	B00107039U	266027036	Poolmaster 22260 5-Way Test Kit with Case	Lawn and Garden	5	0	0	N	Y	it's perfect for a beginner hot tub owner	Everything I needed, it's perfect for a beginner hot tub owner.  Very easy to use with easy instructions on how to use and what to do in order to balance your chemicals.	2015-08-31
US	31461275	R2GT773WWLS843	B0000DINGG	967295221	Havahart Mouse Two Door Trap	Lawn and Garden	1	0	0	N	Y	What the heck?	It doesn't work!  I have used this type of trap for years,  never had a problem.  It appears one of the springs is defective on this one.  Mouse enjoys its meal,  defecates and leaves.	2015-08-31
US	65200	RTSOX3A87SPT	B0127UR1B6	368539611	Sunnydaze Hanging Caribbean Extra Large Hammock Chair, Soft-Spun Polyester Rope, 40 Inch Wide Seat, Max Weight: 300 Pounds, Options Available	Lawn and Garden	5	0	1	N	Y	Five Stars	Love it. Great for relaxing on the deck.	2015-08-31
US	28657858	R5KS4DCY6QHIF	B00VWCCNYG	892821036	Collections Etc Collectible Mini Fairy Garden Stakes and Cottage - 4 pc	Lawn and Garden	5	0	0	N	Y	Five Stars	Very nice addition	2015-08-31
US	20330486	R220PUOILCGE7R	B007O1CAZQ	300765426	Keter 7.5-Gal Cool Bar Rattan Style Outdoor Patio Pool Cooler Table, Brown	Lawn and Garden	5	0	1	N	Y	Five Stars	Loved them!! Perfect for what I was using them for (bought 2). Would definitely recommend!!	2015-08-31
US	26151275	RKVOSFEZZ4J42	B005GCBFLU	330562143	Woodstock Prism Gem Drop Chime- Décor Designs Collection	Lawn and Garden	5	0	0	N	Y	love it	Woodstock is always good	2015-08-31
US	36073456	R1PYTY8BYF5Z5B	B00SE3G2N4	152777177	HIFROM(TM) Replace CARBURETOR for Tecumseh 631921 632284 631070A fits many H25 H30 H35 Engines	Lawn and Garden	3	0	1	N	Y	It was a nice looking unit but I could not keep the motor ...	It was a nice looking unit but I could not keep the motor running when using it.  Had to send it back.	2015-08-31
US	4747310	R3FN5510ZGN9Q7	B002Y0KA1S	473643680	Weber Wood Chunks	Lawn and Garden	5	0	0	N	Y	Five Stars	Really good wood chunks I use for ribs and pork	2015-08-31
US	36610693	R1LS9A7LTAF4EA	B00U479DU2	685051354	Automatic Farm Grade Stainless Stock Waterer Horse Cattle Goat Sheep Dog Water BY Rabbitnipples.com	Lawn and Garden	5	0	0	N	Y	Five Stars	worked great as expected.	2015-08-31
US	3849651	R3N1C9XHE58C83	B0013FM05O	490057969	Beckett Pond Plus Water Treatments Starter Kit Model WTSTART	Lawn and Garden	5	0	0	N	Y	Five Stars	Very good	2015-08-31
US	22692936	R16DFYQ5APDRKC	B00K021T12	432711013	Windscreen4less Sun Shade Sail for Outdoor Patio Garden Backyard UV Block Awning with Steel D-rings 12ft x 16ft Rectangle – Custom Size Available	Lawn and Garden	5	0	0	N	Y	Five Stars	Great value and is working exactly as I hoped.  Thanks	2015-08-31
US	13986749	R1WFLNS04EYSQ6	B000L0CPPM	661887017	Rubbermaid  Horizontal Storage Shed	Lawn and Garden	5	0	0	N	Y	Great product!	This item fits perfectly in our backyard and it looks good also. It is great for storing backyard supplies.	2015-08-31
US	11121740	R28GVEXQ93YC70	B001VJBROC	19466306	Dura-Trel Providence 7-ft. Vinyl Pergola Arbor - Mocha	Lawn and Garden	2	1	2	N	Y	Two Stars	Sent it back for white	2015-08-31
US	25901126	R1BCIN7XWMVN1Q	B00AL1E4H8	506586052	10 Pounds - Calcium Carbonate - Limestone Powder - Rock Dust - Great Soil Amendment and Fertilizer with Endless Uses - Bulk	Lawn and Garden	5	3	4	N	Y	Works great just add a little HOT water and make sure ...	Made chalk paint.  Works great just add a little HOT water and make sure it is completely dissolved before you add to your latex paint and it works perfect.	2015-08-31
US	8561902	R2FIX86RXQTRV0	B008L2XFKQ	236297483	Creative Hobbies® Hummingbird Feeder Tubes for Making Your Own Feeders -Pack of 5	Lawn and Garden	2	0	0	N	Y	Two Stars	They LEAK bad	2015-08-31
US	43794599	RRF088RF8328X	B00ZDRHPY4	308177509	Out&InDoors Marshmallow Roasting Sticks with 5 Extendable Lengths Multi Colored Handle Stainless Steel BBQ Forks, Set of 4	Lawn and Garden	5	0	0	N	Y	Great!	Great; works well. Good price for the value.	2015-08-31
US	14423856	R1MMYTU292064Z	B00WDLL0YO	508240136	J.P. Hose Holder and Carrier for Expandable Hose / Garden Hose	Lawn and Garden	1	0	0	N	Y	Good Idea - Bad Execcution	Good Idea - Bad Execution. The hook is to close to the faucet.	2015-08-31
US	20614641	RVF1831M98FYD	B003IQSIO8	353521635	Spazazz Sex on the Beach (Passion) Spa Crystals	Lawn and Garden	5	0	0	N	Y	Five Stars	Love this sent.	2015-08-31
US	44331786	R1Q7F5G3PM0E88	B00002N68C	95843943	Gilmour Medium Duty Metal Full Sized Rear Control Cleaning Nozzle (573TF)	Lawn and Garden	5	0	0	N	Y	Five Stars	great nozzle	2015-08-31
US	1441067	R32L7WLV2VNGN2	B00268B774	628083188	Hayward Power-Flo LX Series Pool Pump with Twist Lock	Lawn and Garden	5	0	0	N	Y	Five Stars	Excellent	2015-08-31
US	30611280	R1G4KUPCUFBEOO	B00NVFQBOA	287608361	Db Electrical Sab0041 Starter For Kohler 18Hp Kt17 Kt19 M18 Mv16S Mv17 Mv18,Cub Cadet Garden Lawn Tractor,52-098-03, 52-098-09, 52-098-12, 52-098-12S, 5209803, 5209809	Lawn and Garden	5	0	0	N	Y	Great replacement part	Great price and fit perfectly. Highly recommend it.	2015-08-31
US	589369	R1PR8JJ92ENSVB	B002WKK7J0	520847123	Sparkling Standard 3-Tier Swimming Pool Fountain	Lawn and Garden	5	0	0	N	Y	Five Stars	I love the fountain! It is fantastic!	2015-08-31
US	31191749	R25KR9B1HG04LS	B00FW6MG3Q	147156977	Hospitaller Knights Battle Flag Flag 3 X 5 3x5 New Malta Rhodes	Lawn and Garden	4	0	0	N	Y	Nice	Nice flag.	2015-08-31
US	33322135	R2DB65ODPC62E1	B000668Z96	842660215	Victor M230A and Combo	Lawn and Garden	1	0	0	N	Y	Does not work.	This system is a complete waste of money.  I actually feel dumb for buying it.	2015-08-31
